,loss,accuracy,val_loss,val_accuracy
130,0.13264572620391846,0.9791086316108704,1.1707595586776733,0.9222221970558167
131,0.07969939708709717,0.9777158498764038,1.258973479270935,0.9111111164093018
132,0.095212422311306,0.9832869172096252,1.3432133197784424,0.9111111164093018
133,0.17661835253238678,0.976323127746582,1.189778447151184,0.9111111164093018
134,0.07418515533208847,0.976323127746582,1.293896198272705,0.9166666865348816
135,0.05710233747959137,0.9818941354751587,1.6108871698379517,0.9111111164093018
136,0.1325037032365799,0.9791086316108704,1.1486234664916992,0.9055555462837219
137,0.123857282102108,0.976323127746582,1.3190929889678955,0.9277777671813965
138,0.1287347823381424,0.9791086316108704,1.0435736179351807,0.9166666865348816
139,0.06123659759759903,0.9916434288024902,1.3848658800125122,0.9166666865348816
140,0.10315787047147751,0.9860724210739136,1.1698881387710571,0.8999999761581421
141,0.0812210962176323,0.984679639339447,1.2502847909927368,0.9166666865348816
142,0.06558848917484283,0.9874652028083801,1.2583128213882446,0.9055555462837219
143,0.060023821890354156,0.9832869172096252,1.384394645690918,0.9166666865348816
144,0.09307287633419037,0.984679639339447,1.430869698524475,0.9166666865348816
145,0.11835112422704697,0.984679639339447,1.4330030679702759,0.9111111164093018
146,0.07544036954641342,0.9874652028083801,1.5164165496826172,0.9055555462837219
147,0.10991215705871582,0.9805014133453369,1.5658618211746216,0.9277777671813965
148,0.1271160989999771,0.9805014133453369,1.5119661092758179,0.9111111164093018
149,0.06311727315187454,0.9888579249382019,1.4489344358444214,0.9111111164093018
150,0.04414902999997139,0.9916434288024902,1.3980716466903687,0.9055555462837219
151,0.08773167431354523,0.9888579249382019,1.3859597444534302,0.9111111164093018
152,0.11372674256563187,0.9777158498764038,1.5811930894851685,0.9055555462837219
153,0.0634695291519165,0.9832869172096252,1.3350682258605957,0.9055555462837219
154,0.08454907685518265,0.9832869172096252,1.4051032066345215,0.9277777671813965
155,0.10007640719413757,0.9860724210739136,1.3892059326171875,0.9222221970558167
156,0.08523505181074142,0.984679639339447,1.2991396188735962,0.9055555462837219
157,0.07896918058395386,0.9930362105369568,1.466493844985962,0.9277777671813965
158,0.049623627215623856,0.9888579249382019,1.5950422286987305,0.9166666865348816
159,0.06660827994346619,0.9902507066726685,1.612998127937317,0.9055555462837219
160,0.08725819736719131,0.9902507066726685,1.5396631956100464,0.9055555462837219
161,0.09465357661247253,0.9860724210739136,1.279644250869751,0.9166666865348816
162,0.08976281434297562,0.9860724210739136,1.4403215646743774,0.9166666865348816
163,0.08569245785474777,0.984679639339447,1.449272632598877,0.9166666865348816
164,0.08998747915029526,0.984679639339447,1.7765369415283203,0.894444465637207
165,0.07782813906669617,0.984679639339447,1.5155507326126099,0.894444465637207
166,0.04516300931572914,0.9874652028083801,1.5474464893341064,0.9055555462837219
167,0.07114017754793167,0.9832869172096252,1.5319945812225342,0.9277777671813965
168,0.08116915076971054,0.9874652028083801,1.4432730674743652,0.9055555462837219
169,0.08589767664670944,0.9818941354751587,1.548254370689392,0.894444465637207
170,0.0727045089006424,0.9860724210739136,1.5552693605422974,0.9111111164093018
171,0.054473355412483215,0.9916434288024902,1.5387845039367676,0.9055555462837219
172,0.15205441415309906,0.9777158498764038,1.5193918943405151,0.9111111164093018
173,0.1134837344288826,0.9902507066726685,1.5733879804611206,0.9111111164093018
174,0.10166968405246735,0.9805014133453369,1.2832903861999512,0.9111111164093018
175,0.09758836030960083,0.9832869172096252,1.7516741752624512,0.8999999761581421
176,0.08343396335840225,0.9874652028083801,1.5498188734054565,0.9166666865348816
177,0.054029062390327454,0.9916434288024902,1.4770187139511108,0.9055555462837219
178,0.05809561163187027,0.9888579249382019,1.5757348537445068,0.9222221970558167
179,0.043763168156147,0.9888579249382019,1.508634090423584,0.9333333373069763
180,0.14582496881484985,0.984679639339447,1.516491413116455,0.9055555462837219
181,0.06821194291114807,0.9916434288024902,1.5380542278289795,0.9166666865348816
182,0.06520935893058777,0.9888579249382019,1.5365371704101562,0.9222221970558167
183,0.08853375911712646,0.9888579249382019,1.679464340209961,0.9166666865348816
184,0.038369812071323395,0.9916434288024902,1.7127749919891357,0.8999999761581421
185,0.09038124233484268,0.9874652028083801,1.8091899156570435,0.8999999761581421
186,0.07121943682432175,0.9930362105369568,1.6541787385940552,0.9055555462837219
187,0.03310982882976532,0.9930362105369568,1.534310221672058,0.9277777671813965
188,0.05709399655461311,0.9832869172096252,1.5775001049041748,0.9055555462837219
189,0.028103848919272423,0.9916434288024902,1.6122136116027832,0.9388889074325562
190,0.0659414753317833,0.9902507066726685,1.8125033378601074,0.9055555462837219
191,0.0904766097664833,0.984679639339447,1.8342381715774536,0.9055555462837219
192,0.04685521498322487,0.9958217144012451,1.6349648237228394,0.9222221970558167
193,0.0600912943482399,0.9874652028083801,1.752801537513733,0.9055555462837219
194,0.057033125311136246,0.9874652028083801,1.769485592842102,0.9111111164093018
195,0.08016454428434372,0.984679639339447,1.7097982168197632,0.9166666865348816
196,0.049267496913671494,0.9860724210739136,1.668738842010498,0.8999999761581421
197,0.06950242072343826,0.9860724210739136,1.8002221584320068,0.9111111164093018
198,0.08133664727210999,0.9888579249382019,1.596168041229248,0.9222221970558167
199,0.045570626854896545,0.9902507066726685,1.7301745414733887,0.9111111164093018
200,0.0655541941523552,0.9874652028083801,1.6883456707000732,0.9055555462837219
201,0.0929952934384346,0.9902507066726685,1.7203317880630493,0.9111111164093018
202,0.04142303764820099,0.9902507066726685,1.8315412998199463,0.8999999761581421
203,0.09987276792526245,0.9832869172096252,1.8160476684570312,0.9111111164093018
204,0.04041928052902222,0.9902507066726685,1.917384147644043,0.8999999761581421
205,0.04108583182096481,0.9930362105369568,1.3860950469970703,0.9166666865348816
206,0.053990304470062256,0.9916434288024902,1.5429811477661133,0.9111111164093018
207,0.0563206747174263,0.9888579249382019,1.531315565109253,0.9277777671813965
208,0.04286564141511917,0.9944289922714233,1.4432295560836792,0.9111111164093018
209,0.07203050702810287,0.9902507066726685,1.465918779373169,0.9166666865348816
210,0.06286756694316864,0.9930362105369568,1.757546305656433,0.9333333373069763
211,0.04919693246483803,0.9916434288024902,1.6080371141433716,0.9111111164093018
212,0.05621180683374405,0.9916434288024902,1.6686068773269653,0.9111111164093018
213,0.057338666170835495,0.9874652028083801,2.097147226333618,0.9166666865348816
214,0.041322506964206696,0.9874652028083801,1.7732460498809814,0.9277777671813965
215,0.06493919342756271,0.9916434288024902,1.5007106065750122,0.9166666865348816
216,0.12603716552257538,0.9860724210739136,1.8530242443084717,0.9055555462837219
217,0.07750827074050903,0.9902507066726685,1.6569116115570068,0.9166666865348816
218,0.057583991438150406,0.9916434288024902,1.801451563835144,0.9166666865348816
219,0.027881653979420662,0.9944289922714233,1.5909537076950073,0.9111111164093018
220,0.08585365116596222,0.9888579249382019,1.7814010381698608,0.9166666865348816
221,0.04541318491101265,0.984679639339447,1.779784083366394,0.9222221970558167
222,0.03696708753705025,0.9888579249382019,1.7591227293014526,0.9055555462837219
223,0.09147524833679199,0.9902507066726685,1.7975287437438965,0.9166666865348816
224,0.07820010185241699,0.9944289922714233,1.8602325916290283,0.894444465637207
225,0.03807773068547249,0.9916434288024902,2.0839850902557373,0.9111111164093018
226,0.03788234665989876,0.9930362105369568,1.858106017112732,0.9055555462837219
227,0.039250005036592484,0.9874652028083801,1.685295820236206,0.9111111164093018
228,0.05265350639820099,0.9888579249382019,1.9514185190200806,0.9055555462837219
229,0.07160823047161102,0.9860724210739136,1.8757445812225342,0.894444465637207
230,0.06903710216283798,0.9902507066726685,1.9444098472595215,0.9166666865348816
231,0.031073734164237976,0.9930362105369568,1.8653134107589722,0.9111111164093018
232,0.05251167714595795,0.9860724210739136,1.633459448814392,0.9111111164093018
233,0.07295140624046326,0.9902507066726685,1.681069254875183,0.9222221970558167
234,0.05641927570104599,0.9916434288024902,1.7148517370224,0.9055555462837219
235,0.04561801627278328,0.9874652028083801,1.7659410238265991,0.8999999761581421
236,0.08411695063114166,0.9930362105369568,2.0012550354003906,0.9055555462837219
237,0.06468664854764938,0.9888579249382019,1.6844146251678467,0.9222221970558167
238,0.12562671303749084,0.9874652028083801,1.6802151203155518,0.9111111164093018
239,0.14193445444107056,0.9902507066726685,2.292630434036255,0.9055555462837219
240,0.08697608858346939,0.9860724210739136,2.1793551445007324,0.9111111164093018
241,0.28302064538002014,0.9888579249382019,1.6836344003677368,0.9055555462837219
242,0.06096835806965828,0.9874652028083801,1.7098385095596313,0.9277777671813965
243,0.06806045025587082,0.9874652028083801,1.5416332483291626,0.9111111164093018
244,0.0558171384036541,0.9902507066726685,1.891552448272705,0.9055555462837219
245,0.10165692865848541,0.9832869172096252,1.7909457683563232,0.9111111164093018
246,0.019761094823479652,0.9916434288024902,1.9616119861602783,0.9055555462837219
247,0.07748062163591385,0.9832869172096252,1.7472256422042847,0.9111111164093018
248,0.06141433119773865,0.9860724210739136,1.97597336769104,0.894444465637207
249,0.018230941146612167,0.9902507066726685,1.8284895420074463,0.9166666865348816
250,0.06310345232486725,0.9930362105369568,1.9932749271392822,0.9055555462837219
251,0.045700013637542725,0.9888579249382019,1.8951075077056885,0.8999999761581421
252,0.1392604559659958,0.984679639339447,1.6901533603668213,0.9111111164093018
253,0.03684360533952713,0.9874652028083801,1.6862304210662842,0.9222221970558167
254,0.04988840967416763,0.9916434288024902,1.9732400178909302,0.9166666865348816
255,0.04107920080423355,0.9930362105369568,2.1224052906036377,0.8888888955116272
256,0.0270391795784235,0.9916434288024902,2.0586750507354736,0.9277777671813965
257,0.07799085974693298,0.9874652028083801,1.765146255493164,0.9222221970558167
258,0.025257304310798645,0.9888579249382019,2.2039291858673096,0.9111111164093018
259,0.07222449034452438,0.984679639339447,2.0901882648468018,0.9111111164093018
260,0.04501047730445862,0.9916434288024902,2.0767691135406494,0.9333333373069763
261,0.0726863294839859,0.9902507066726685,1.9090403318405151,0.8999999761581421
262,0.04471359774470329,0.9888579249382019,1.9270275831222534,0.8999999761581421
263,0.045771148055791855,0.9874652028083801,2.0262560844421387,0.9166666865348816
264,0.062251169234514236,0.9888579249382019,1.8826160430908203,0.9111111164093018
265,0.022997748106718063,0.9916434288024902,1.9138877391815186,0.9111111164093018
266,0.08149341493844986,0.9916434288024902,1.7774217128753662,0.9277777671813965
267,0.07510790228843689,0.9902507066726685,1.7830570936203003,0.9111111164093018
268,0.04736743122339249,0.9930362105369568,1.8826054334640503,0.8999999761581421
269,0.025259047746658325,0.9958217144012451,1.867612361907959,0.9166666865348816
270,0.006372095085680485,0.9972144961357117,1.7569137811660767,0.9166666865348816
271,0.0315568670630455,0.9944289922714233,1.7030829191207886,0.9166666865348816
272,0.037980131804943085,0.9944289922714233,1.782036542892456,0.8999999761581421
273,0.03768524155020714,0.9930362105369568,1.9142649173736572,0.9222221970558167
274,0.07499585300683975,0.9916434288024902,2.089069366455078,0.9277777671813965
275,0.06157069653272629,0.9888579249382019,2.040430784225464,0.9277777671813965
276,0.06695007532835007,0.9930362105369568,1.8599700927734375,0.9111111164093018
277,0.02431437559425831,0.9930362105369568,2.009012460708618,0.9055555462837219
278,0.03163372725248337,0.9944289922714233,1.987194538116455,0.9222221970558167
279,0.04099308326840401,0.9888579249382019,1.9577019214630127,0.9166666865348816
280,0.07793483138084412,0.9902507066726685,1.9984774589538574,0.9055555462837219
281,0.006046002730727196,0.9958217144012451,1.8891855478286743,0.9055555462837219
282,0.03210785612463951,0.9930362105369568,2.1649763584136963,0.8999999761581421
283,0.030161771923303604,0.9916434288024902,1.9376115798950195,0.9111111164093018
284,0.1735943704843521,0.9916434288024902,2.0146725177764893,0.9055555462837219
285,0.04762287810444832,0.9930362105369568,1.7860260009765625,0.9166666865348816
286,0.02338082157075405,0.9902507066726685,1.88962984085083,0.9055555462837219
287,0.08230403065681458,0.9860724210739136,2.3623101711273193,0.9222221970558167
288,0.1601589322090149,0.9805014133453369,2.238379955291748,0.9111111164093018
289,0.06303628534078598,0.9874652028083801,2.1225595474243164,0.8999999761581421
290,0.05221258103847504,0.9902507066726685,2.118880271911621,0.9111111164093018
291,0.040978193283081055,0.9930362105369568,2.239468812942505,0.9055555462837219
292,0.0720042735338211,0.9874652028083801,2.421032428741455,0.8999999761581421
293,0.04174792021512985,0.9958217144012451,2.00551700592041,0.8999999761581421
294,0.03845002502202988,0.9944289922714233,2.0512187480926514,0.9222221970558167
295,0.0610196478664875,0.9916434288024902,1.9128228425979614,0.9111111164093018
296,0.07046443223953247,0.9930362105369568,2.040191411972046,0.9277777671813965
297,0.1225133091211319,0.9902507066726685,1.9956698417663574,0.9055555462837219
298,0.04078296571969986,0.9958217144012451,2.04042387008667,0.9111111164093018
299,0.04389473423361778,0.9916434288024902,1.990303874015808,0.9111111164093018
300,0.038642119616270065,0.9930362105369568,1.8408830165863037,0.9166666865348816
301,0.04375558719038963,0.9944289922714233,1.8005484342575073,0.9222221970558167
302,0.08467108011245728,0.9874652028083801,1.8963557481765747,0.9166666865348816
303,0.0397508442401886,0.9930362105369568,1.8673959970474243,0.9166666865348816
304,0.011687574908137321,0.9958217144012451,2.249619722366333,0.8888888955116272
305,0.14757317304611206,0.9902507066726685,2.0622544288635254,0.9166666865348816
306,0.0371190682053566,0.9888579249382019,2.118485689163208,0.8999999761581421
307,0.03709124028682709,0.9916434288024902,1.9919999837875366,0.9055555462837219
308,0.06723049283027649,0.9930362105369568,2.1523969173431396,0.9111111164093018
309,0.0331866517663002,0.9944289922714233,2.005887031555176,0.9055555462837219
310,0.041098739951848984,0.9916434288024902,2.0156426429748535,0.9111111164093018
311,0.027963371947407722,0.9916434288024902,2.1514737606048584,0.9166666865348816
312,0.033540647476911545,0.9958217144012451,2.213167905807495,0.8999999761581421
313,0.023940658196806908,0.9972144961357117,2.2339537143707275,0.9055555462837219
314,0.15182918310165405,0.9930362105369568,2.4627952575683594,0.9166666865348816
315,0.07296150177717209,0.9944289922714233,2.3099684715270996,0.9166666865348816
316,0.03112434595823288,0.9902507066726685,1.8504221439361572,0.9222221970558167
317,0.046978022903203964,0.9916434288024902,1.864235281944275,0.9222221970558167
318,0.04418879374861717,0.9916434288024902,1.9525374174118042,0.9166666865348816
319,0.03361141309142113,0.9930362105369568,2.1734554767608643,0.9166666865348816
320,0.014954576268792152,0.9930362105369568,2.0220251083374023,0.9166666865348816
321,0.0178778525441885,0.9958217144012451,2.0146965980529785,0.9166666865348816
322,0.10246428847312927,0.9916434288024902,2.172675371170044,0.9166666865348816
323,0.014895756728947163,0.9958217144012451,2.312467336654663,0.9166666865348816
324,0.027464739978313446,0.9916434288024902,2.285534381866455,0.9166666865348816
325,0.03294006362557411,0.9972144961357117,2.2693405151367188,0.9166666865348816
326,0.029482968151569366,0.9930362105369568,2.174060344696045,0.9111111164093018
327,0.051609039306640625,0.9944289922714233,2.212268352508545,0.9166666865348816
328,0.031042704358696938,0.9972144961357117,2.017378807067871,0.9111111164093018
329,0.011560487560927868,0.9972144961357117,2.0878703594207764,0.9333333373069763
330,0.024630766361951828,0.9958217144012451,2.2567179203033447,0.9222221970558167
331,0.026189668104052544,0.9944289922714233,2.3737447261810303,0.9166666865348816
332,0.040072083473205566,0.9930362105369568,2.2819035053253174,0.9166666865348816
333,0.022741805762052536,0.9958217144012451,2.2489218711853027,0.9166666865348816
334,0.03725193068385124,0.9916434288024902,2.492344856262207,0.9111111164093018
335,0.03035067766904831,0.9916434288024902,2.3445639610290527,0.9055555462837219
336,0.012148522771894932,0.9944289922714233,2.4304425716400146,0.9055555462837219
337,0.11430667340755463,0.9930362105369568,2.287966251373291,0.9055555462837219
338,0.04862029477953911,0.9930362105369568,2.20611834526062,0.9111111164093018
339,0.025871960446238518,0.9930362105369568,2.242622137069702,0.8999999761581421
340,0.03246983885765076,0.9930362105369568,2.1473309993743896,0.9222221970558167
341,0.017974454909563065,0.9972144961357117,2.1786153316497803,0.9166666865348816
342,0.022997282445430756,0.9930362105369568,2.1673262119293213,0.9111111164093018
343,0.0870206207036972,0.9916434288024902,2.017481565475464,0.9222221970558167
344,0.08013447374105453,0.9916434288024902,2.014977216720581,0.9166666865348816
345,0.025246063247323036,0.9972144961357117,2.0170369148254395,0.9333333373069763
346,0.04070785269141197,0.9916434288024902,1.892007827758789,0.9222221970558167
347,0.056889381259679794,0.9888579249382019,2.290268898010254,0.9111111164093018
348,0.0562274269759655,0.9930362105369568,2.143272638320923,0.9111111164093018
349,0.1319572478532791,0.9860724210739136,2.2560863494873047,0.9277777671813965
350,0.19023536145687103,0.9916434288024902,2.6746883392333984,0.9166666865348816
351,0.04893042519688606,0.9888579249382019,2.0396180152893066,0.9277777671813965
352,0.0077020940370857716,0.9958217144012451,2.1608998775482178,0.9166666865348816
353,0.08417370170354843,0.9902507066726685,2.2700908184051514,0.9333333373069763
354,0.04941825941205025,0.9902507066726685,2.214118003845215,0.9111111164093018
355,0.05011903867125511,0.9930362105369568,2.2023444175720215,0.9333333373069763
356,0.010519183240830898,0.9972144961357117,2.4994418621063232,0.9222221970558167
357,0.01588987559080124,0.9958217144012451,2.45263934135437,0.9055555462837219
358,0.05036601796746254,0.9902507066726685,2.0081231594085693,0.9277777671813965
359,0.17531011998653412,0.9944289922714233,2.417487382888794,0.9111111164093018
360,0.04323698580265045,0.9944289922714233,2.381148338317871,0.9055555462837219
361,0.022504381835460663,0.9986072182655334,2.3482255935668945,0.9166666865348816
362,0.005156384315341711,0.9986072182655334,2.363738775253296,0.9222221970558167
363,0.016334397718310356,0.9972144961357117,2.303610324859619,0.9166666865348816
364,0.05910077691078186,0.9944289922714233,2.009122848510742,0.9222221970558167
365,0.07512423396110535,0.9944289922714233,2.3577983379364014,0.9166666865348816
366,0.0013840057654306293,1.0,2.4864649772644043,0.9111111164093018
367,0.08324327319860458,0.9902507066726685,2.493925094604492,0.894444465637207
368,0.017666708678007126,0.9972144961357117,2.614438056945801,0.9055555462837219
369,0.09341926127672195,0.9930362105369568,2.549131155014038,0.9111111164093018
370,0.00850176252424717,0.9986072182655334,2.3807895183563232,0.9222221970558167
